condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
C_RIDGE,214,1,9,difficulty,textual,0.2702209427729796,0.18299744697021325,0.04944974264533936,input_times_coefficient
C_RIDGE,214,1,10,talk,textual,0.23282310265206071,-0.19603817196870363,-0.04564221543599182,input_times_coefficient
C_RIDGE,215,4,1,duration_sec_within_platform_percentile,engagement_or_format,0.9948453903198242,-0.3779996770206757,-0.37605123622640163,input_times_coefficient
C_RIDGE,215,4,2,exercise,textual,0.37061648233713806,0.3421583284484076,0.12680951609190394,input_times_coefficient
C_RIDGE,215,4,3,health,textual,0.2563461558117129,0.3770477203379837,0.09665473366621193,input_times_coefficient
C_RIDGE,215,4,4,dopamine,textual,0.3013151184104334,0.31768400861008944,0.09572299467145025,input_times_coefficient
C_RIDGE,215,4,5,brain,textual,0.32082173643994727,0.2978378526801604,0.09555285707439426,input_times_coefficient
C_RIDGE,215,4,6,activity,textual,0.18970022527521938,-0.4621357218194598,-0.08766725053687763,input_times_coefficient
C_RIDGE,215,4,7,likes_within_platform_percentile,engagement_or_format,0.22680412232875824,-0.33844242111548756,-0.07676013627991815,input_times_coefficient
C_RIDGE,215,4,8,help,textual,0.11785804624098037,0.6033547185449322,0.07111020831798232,input_times_coefficient
C_RIDGE,215,4,9,best,textual,0.0854487186039043,0.719489497989379,0.06147945565215881,input_times_coefficient
C_RIDGE,215,4,10,time,textual,0.09880472032945968,-0.5511172857689333,-0.05445298928913036,input_times_coefficient
C_RIDGE,222,1,1,hedge_score,handcrafted_linguistic,-1.4262844324111938,0.15437125398297397,-0.22017731636771026,input_times_coefficient
C_RIDGE,222,1,2,symptoms,textual,0.1670043130031068,1.2148677952888367,0.20288816154181116,input_times_coefficient
C_RIDGE,222,1,3,tasks,textual,0.23316998000331254,0.851508374663122,0.1985461906928533,input_times_coefficient
C_RIDGE,222,1,4,sit,textual,0.2696850470492883,-0.589523715993147,-0.15898573108428313,input_times_coefficient
C_RIDGE,222,1,5,physical,textual,0.2669458683437673,-0.44518152542112566,-0.11883936887414531,input_times_coefficient
C_RIDGE,222,1,6,information,textual,0.2818097692188364,-0.3408132630307345,-0.09604450700140987,input_times_coefficient
C_RIDGE,222,1,7,diagnosis,textual,0.2523812652994633,0.3524657075890892,0.08895574125600497,input_times_coefficient
C_RIDGE,222,1,8,calm,textual,0.27549451644476464,-0.29836967054751046,-0.08219920810927013,input_times_coefficient
C_RIDGE,222,1,9,constantly,textual,0.24025654312991523,0.3240702567722296,0.0778599996233199,input_times_coefficient
C_RIDGE,222,1,10,especially,textual,0.22987033811811006,-0.32795765731129234,-0.07538773757457004,input_times_coefficient
C_RIDGE,244,3,1,alcohol,textual,0.3321542319112607,0.8396124562193592,0.27888083049866824,input_times_coefficient
C_RIDGE,244,3,2,lot,textual,0.4273869090279138,0.4301706826693636,0.18384931842048688,input_times_coefficient
C_RIDGE,244,3,3,sleep,textual,0.2377155061374536,0.6446715054704771,0.15324841321530866,input_times_coefficient
C_RIDGE,244,3,4,right,textual,0.29335975057371305,-0.3794706804220269,-0.11132142415864299,input_times_coefficient
C_RIDGE,244,3,5,um,textual,0.3262315099651676,-0.34058018135425144,-0.11110798682740806,input_times_coefficient
