condition,row_index,predicted_class,node_id,depth,is_leaf,feature,feature_group,transformed_value,operator,threshold
A_DECISION_TREE,244,1,0,0,False,symptoms,textual,0.0851299837231636,<=,0.0940028764307499
A_DECISION_TREE,244,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,244,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,244,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,244,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,244,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,244,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,244,1,7,7,True,,,,leaf,
A_DECISION_TREE,248,4,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,248,4,1,1,False,talking,textual,0.20585602521896362,>,0.022087890654802322
A_DECISION_TREE,248,4,33,2,False,means,textual,0.0,<=,0.02110081911087036
A_DECISION_TREE,248,4,34,3,False,like,textual,0.0451955571770668,>,0.015791870653629303
A_DECISION_TREE,248,4,36,4,False,going,textual,0.06616085767745972,>,0.030234171077609062
A_DECISION_TREE,248,4,38,5,False,adhd,textual,0.28472909331321716,>,0.1282799020409584
A_DECISION_TREE,248,4,40,6,True,,,,leaf,
A_DECISION_TREE,262,4,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,262,4,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,262,4,2,2,False,way,textual,0.09362327307462692,>,0.07509763911366463
A_DECISION_TREE,262,4,20,3,False,say,textual,0.10924564301967621,>,0.044601812958717346
A_DECISION_TREE,262,4,30,4,False,lot,textual,0.0,<=,0.05592464841902256
A_DECISION_TREE,262,4,31,5,True,,,,leaf,
A_DECISION_TREE,263,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,263,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,263,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,263,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,263,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,263,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,263,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,263,1,7,7,True,,,,leaf,
A_DECISION_TREE,267,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,267,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,267,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,267,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,267,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,267,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,267,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,267,1,7,7,True,,,,leaf,
A_DECISION_TREE,272,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,272,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,272,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,272,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,272,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,272,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,272,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,272,1,7,7,True,,,,leaf,
A_DECISION_TREE,274,4,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,274,4,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,274,4,2,2,False,way,textual,0.1712278127670288,>,0.07509763911366463
A_DECISION_TREE,274,4,20,3,False,say,textual,0.0,<=,0.044601812958717346
A_DECISION_TREE,274,4,21,4,False,different,textual,0.3830306828022003,>,0.03894618898630142
A_DECISION_TREE,274,4,27,5,False,like,textual,0.21078090369701385,>,0.07845171354711056
A_DECISION_TREE,274,4,29,6,True,,,,leaf,
A_DECISION_TREE,280,3,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,280,3,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,280,3,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,280,3,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,280,3,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,280,3,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,280,3,6,6,False,thing,textual,0.1687203049659729,>,0.0608743317425251
A_DECISION_TREE,280,3,8,7,True,,,,leaf,
A_DECISION_TREE,282,3,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,282,3,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,282,3,2,2,False,way,textual,0.0,<=,0.07509763911366463
