condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
B_RIDGE,482,3,5,hedge_score,handcrafted_linguistic,-0.31139427423477173,-0.07511785460543892,0.023391269816933756,input_times_coefficient
B_RIDGE,482,3,6,different,textual,0.27913697713673047,0.07956618093756553,0.022209863229226186,input_times_coefficient
B_RIDGE,482,3,7,important,textual,0.10162458280678847,0.2175029770938862,0.022103649306400654,input_times_coefficient
B_RIDGE,482,3,8,symptoms,textual,0.07978693024159239,-0.24520742816964228,-0.019564347966091526,input_times_coefficient
B_RIDGE,482,3,9,right,textual,0.27494746263149017,-0.0696679643224543,-0.019155030017159992,input_times_coefficient
B_RIDGE,482,3,10,doesn,textual,0.19414096572112524,0.06538171072038236,0.012693268459754279,input_times_coefficient
B_RIDGE,483,1,1,hedge_score,handcrafted_linguistic,0.6803035736083984,0.13178969945587696,0.0896570035046099,input_times_coefficient
B_RIDGE,483,1,2,difficulty,textual,0.5245959771069859,0.13897225637879132,0.07290428662579458,input_times_coefficient
B_RIDGE,483,1,3,symptoms,textual,0.11469592330283596,0.5258272466092688,0.0603102415476381,input_times_coefficient
B_RIDGE,483,1,4,having,textual,0.14697041666079425,0.2334635655200891,0.03431223749960213,input_times_coefficient
B_RIDGE,483,1,5,problems,textual,0.16899424926541842,0.19574570123232357,0.03307989782668941,input_times_coefficient
B_RIDGE,483,1,6,time,textual,0.20402745117203086,-0.1468000607501615,-0.02995124222675474,input_times_coefficient
B_RIDGE,483,1,7,need,textual,0.11423223124342995,-0.24048184902192943,-0.02747077818732065,input_times_coefficient
B_RIDGE,483,1,8,people,textual,0.17162523393633827,-0.14761886551625245,-0.025335122327643685,input_times_coefficient
B_RIDGE,483,1,9,sit,textual,0.18521542896746296,-0.12551900953784972,-0.023248057195123913,input_times_coefficient
B_RIDGE,483,1,10,real,textual,0.16374239243041544,0.12701395299462492,0.020797568535384215,input_times_coefficient
B_RIDGE,496,2,1,long term,textual,0.5234295002563994,0.12658949211403828,0.06626067459496247,input_times_coefficient
B_RIDGE,496,2,2,term,textual,0.46971829938096465,0.13520334194884198,0.0635074838508331,input_times_coefficient
B_RIDGE,496,2,3,long,textual,0.415261290799357,0.10030001653345744,0.04165071433288038,input_times_coefficient
B_RIDGE,496,2,4,hedge_score,handcrafted_linguistic,-0.9336584806442261,0.019628435749149617,-0.018326255498973845,input_times_coefficient
B_RIDGE,496,2,5,sit,textual,0.09394365987619294,0.17074956811380065,0.016040839350889728,input_times_coefficient
B_RIDGE,496,2,6,way,textual,0.06065594989253911,0.24788084669397312,0.015035448216389804,input_times_coefficient
B_RIDGE,496,2,7,instead,textual,0.08869395370298822,-0.16539358436445376,-0.014669410914392137,input_times_coefficient
B_RIDGE,496,2,8,right,textual,0.13364877930539315,0.109629515482892,0.014651850920130214,input_times_coefficient
B_RIDGE,496,2,9,stress,textual,0.09493526963274448,-0.15049601070736657,-0.014287379355156246,input_times_coefficient
B_RIDGE,496,2,10,going,textual,0.16395586836782247,-0.07988409811108874,-0.01309746667458388,input_times_coefficient
