condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank
C_DECISION_TREE,final_training_fit,all,38,certain,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,300,certainty_score,handcrafted_linguistic,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,39,challenges,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,40,child,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,41,children,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,42,college,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,43,come,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,44,comes,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,303,comments,engagement_or_format,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,45,common,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,46,condition,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,47,constantly,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,48,control,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,49,criteria,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,50,day,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,51,deficit,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,52,depression,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,53,diagnosed,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,54,diagnosis,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,55,diagnostic,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,56,did,textual,gini_importance,0.0,0.0,zero,14,14,1
