condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
C_RIDGE,final_training_fit,4,206,psychiatrist,textual,coefficient,0.7168202147810586,0.7168202147810586,positive,8,7,300,largest_positive
C_RIDGE,final_training_fit,4,26,bad,textual,coefficient,0.6964067103905959,0.6964067103905959,positive,9,8,299,largest_positive
C_RIDGE,final_training_fit,4,103,friend,textual,coefficient,0.6710863706028803,0.6710863706028803,positive,10,9,298,largest_positive
C_RIDGE,final_training_fit,4,95,feel,textual,coefficient,0.6418457652637595,0.6418457652637595,positive,11,10,297,largest_positive
C_RIDGE,final_training_fit,4,33,body,textual,coefficient,0.6043198543806761,0.6043198543806761,positive,12,11,296,largest_positive
C_RIDGE,final_training_fit,4,13,adhd sep,textual,coefficient,0.5609376343791463,0.5609376343791463,positive,14,12,295,largest_positive
C_RIDGE,final_training_fit,4,262,things,textual,coefficient,0.5397448739779963,0.5397448739779963,positive,15,13,294,largest_positive
C_RIDGE,final_training_fit,4,223,sensitive,textual,coefficient,0.5195462605487573,0.5195462605487573,positive,17,14,293,largest_positive
C_RIDGE,final_training_fit,4,109,great,textual,coefficient,0.5068813357384171,0.5068813357384171,positive,18,15,292,largest_positive
C_RIDGE,final_training_fit,4,191,pay,textual,coefficient,0.48842520412215734,0.48842520412215734,positive,19,16,291,largest_positive
C_RIDGE,final_training_fit,4,176,motivation,textual,coefficient,0.4764562468223006,0.4764562468223006,positive,20,17,290,largest_positive
C_RIDGE,final_training_fit,4,270,treating,textual,coefficient,0.47072317445223383,0.47072317445223383,positive,22,18,289,largest_positive
C_RIDGE,final_training_fit,4,40,child,textual,coefficient,0.42913334048217666,0.42913334048217666,positive,24,19,288,largest_positive
C_RIDGE,final_training_fit,4,120,highly,textual,coefficient,0.4282327299980818,0.4282327299980818,positive,25,20,287,largest_positive
C_RIDGE,final_training_fit,4,98,focus,textual,coefficient,-0.7471884459181837,0.7471884459181837,negative,7,306,1,largest_negative
C_RIDGE,final_training_fit,4,170,medication,textual,coefficient,-0.6020752976400935,0.6020752976400935,negative,13,305,2,largest_negative
C_RIDGE,final_training_fit,4,137,just,textual,coefficient,-0.5379146523714403,0.5379146523714403,negative,16,304,3,largest_negative
C_RIDGE,final_training_fit,4,54,diagnosis,textual,coefficient,-0.4734750981504001,0.4734750981504001,negative,21,303,4,largest_negative
C_RIDGE,final_training_fit,4,220,seen,textual,coefficient,-0.46157334634757274,0.46157334634757274,negative,23,302,5,largest_negative
