row_index,label,certainty_score,hedge_score,likes_within_platform_percentile,comments_within_platform_percentile,views_within_platform_percentile,duration_sec_within_platform_percentile,record_id,platform,content_group
422,4,2.808988764044944,1.1235955056179776,0.6592742,0.703629,0.4455645,0.29637095,tiktok:000172,tiktok,940dc6e3eb9254e2e5f6f3bd56240a6a0ef3d0b59721ffd3c3aa9bf07f71cd15
423,4,0.3076923076923077,3.6923076923076925,0.12701613,0.22177419,0.14314516,0.8528226,tiktok:000173,tiktok,83b4495c39d2e5b17862973f0fdc8b34813ff767a4eabad4b1ec50a4e21c43aa
424,1,2.2346368715083798,1.675977653631285,0.002016129,0.006048387,0.010080645,0.43145162,tiktok:000174,tiktok,94c65006902644bcd212aa7cd0ae66eb07e2a994ce1e529f3c0b5b8e5d95f46c
425,3,2.1739130434782608,0.0,0.67540324,0.80846775,0.63508064,0.35887095,tiktok:000175,tiktok,3939b61e118f07d40b6fc2b05d1941d5d57599dd0fc3535835073f0516846e70
426,3,1.5015015015015014,1.8018018018018018,0.73185486,0.8528226,0.60685486,0.5342742,tiktok:000176,tiktok,1e31a7a941dc784541960dac2fb8cedb2f219e6eded46f5a689068c83f59377e
427,4,2.5906735751295336,1.8134715025906736,0.40524194,0.39314517,0.4657258,0.81653225,tiktok:000177,tiktok,6910b56183697aebeda8932d50d4fb3115227a860bad7b1b7d50a342be8f3af4
428,3,1.3333333333333333,0.5333333333333333,0.7520161,0.7802419,0.6108871,0.74596775,tiktok:000178,tiktok,41ca123572e653c7914e384b521ebc3a010432fa3e79698bc0ffaa672349356f
429,4,1.3559322033898304,2.3728813559322033,0.46975806,0.32862905,0.34879032,0.5907258,tiktok:000179,tiktok,7473f1c2537c6d4c6da3690032140938383fd87861ae31adae795a6e77a29e0a
430,3,2.7027027027027026,4.324324324324325,0.3205645,0.49798387,0.44153225,0.6310484,tiktok:000180,tiktok,0cd2ffce4094c1bf2d72afa55f75dd878b95581387fe48e894e9cd32a5b1cfbf
431,4,3.133159268929504,1.566579634464752,0.703629,0.84879035,0.7923387,0.83870965,tiktok:000181,tiktok,0540ef29aac9fec723273894e93ce0a083ad4bfa4d179b564bc741f3bff1003e
432,3,1.7391304347826086,2.028985507246377,0.38508064,0.41330644,0.37701613,0.7157258,tiktok:000182,tiktok,5532eba58307f4f6ef6b3890d2d85e2b2290810e23281faa8cec41595ef57f88
433,3,3.058103975535168,1.2232415902140672,0.43951613,0.4294355,0.42137095,0.5907258,tiktok:000183,tiktok,dcf00fa107e8a5cc1babf07d9e420416d3d4c671da51da541cdbee5ebc05d46f
434,4,1.6,0.8,0.0625,0.06451613,0.09475806,0.14516129,tiktok:000184,tiktok,c844e86164be3e1f91028e2a6629c74d8258292393ff04838bd63f4ded4e8a20
435,4,2.277904328018223,2.050113895216401,0.43951613,0.3205645,0.40120968,0.7016129,tiktok:000185,tiktok,710b92b9685db479e01098445d9d7bd625b3bc5570a97ccf679e55eb667f87bb
436,3,0.425531914893617,2.5531914893617023,0.4576613,0.51814514,0.38508064,0.66129035,tiktok:000186,tiktok,601552fc2c854d7cae7c40375ac013d89dd4af49afdb22971e404aa5a382605f
437,2,3.585657370517928,2.7888446215139444,0.3407258,0.2641129,0.30846775,0.578629,tiktok:000187,tiktok,207613f494dec5b7cc96d6da0e64d697025cfae1bb5a526c188e2f7b69c3b519
438,3,1.8475750577367205,4.387990762124711,0.098790325,0.110887095,0.06653226,0.92540324,tiktok:000188,tiktok,ccadd97fcebdaceb8d18850b11e592ffa4b96aa9ba85807fa3e2b6fc109f3260
439,2,1.1494252873563218,2.681992337164751,0.30040324,0.578629,0.32459676,0.5423387,tiktok:000189,tiktok,ef98aa16803f39f05965358db79e2a51fe939d72fe17ed39b4c6e2f4924bc0c6
440,3,0.0,4.40251572327044,0.37298387,0.56653225,0.47379032,0.44354838,tiktok:000190,tiktok,e60e782fd6fa723c668ee139b3c76f6beddb1ccdf26c64f11ce568c09841ad2b
441,3,2.6315789473684212,1.3157894736842106,0.14314516,0.14314516,0.20362903,0.08064516,tiktok:000191,tiktok,990075d02ea4dd335ac0a6d54309d22f5b08992883f89d61d5e25eabe6077602
442,4,1.6574585635359116,2.7624309392265194,0.22782259,0.29637095,0.17137097,0.43145162,tiktok:000192,tiktok,2fd9322ee49574ee8258e4b5a5c3a051d1b0c1c6a87540e6acf5bd90e8174e65
443,3,0.5882352941176471,0.5882352941176471,0.7217742,0.72379035,0.703629,0.39919356,tiktok:000193,tiktok,25a144ef84dadf3d8721c167d10760c72a802309cfbaec38e27b686587d90366
444,3,0.5347593582887701,1.4260249554367201,0.7721774,0.7358871,0.6592742,0.9435484,tiktok:000194,tiktok,7f13b31770cd8f9f816c9a017c4b6a5f27da15a22f6fd22d6c8c6b9560db8a26
445,1,2.3054755043227666,2.5936599423631126,0.022177419,0.10685484,0.030241935,0.8205645,tiktok:000195,tiktok,f80d33d8130687b06dea4b6a44636cdf1d5e177b62f021670b5b8f8c1c90143e
446,3,1.4705882352941178,2.450980392156863,0.5423387,0.61491936,0.546371,0.4919355,tiktok:000196,tiktok,0e2243cc44aa1a4bd87ac11a8e4be1e4e13951b8448bad3e06aef774950ac4eb
447,1,3.389830508474576,1.694915254237288,0.3044355,0.15524194,0.25604838,0.38104838,tiktok:000197,tiktok,ce5f4900f1c956642412c438d6ff1f15c0b41cd817a8c0f23b92aa5178d2a21b
448,3,1.680672268907563,2.5210084033613445,0.030241935,0.038306452,0.01814516,0.058467742,tiktok:000198,tiktok,03ac89013335a423570ea73d6dac0e226f08fb7fcfcf8162c5c3f20ff1268d56
449,3,1.3916500994035785,1.9880715705765408,0.026209677,0.11895161,0.026209677,0.9072581,tiktok:000199,tiktok,a657b40153d0c3eb352d4b99aeda0389c8481b072f1f02e88c632a6af526eeb6
450,4,0.7246376811594203,1.2681159420289856,0.35685483,0.42540324,0.2923387,0.9858871,tiktok:000200,tiktok,c6167ad8b71b28a59d962ae2b71cf888323def040167849a290acf0b9f79b015
451,4,0.36363636363636365,3.272727272727273,0.16330644,0.17943548,0.17540322,0.6471774,tiktok:000201,tiktok,5aa2688364eb5ed2c284ae3f069e83b2821cf70ed75543b84f44c1a900fb5b71
452,4,0.9090909090909091,1.8181818181818181,0.5947581,0.60685486,0.7278226,0.55241936,tiktok:000202,tiktok,cdaa39c03a173ca624e4b25fdfbbe75b494e576430cc54efd9f5733f21d3345f
453,3,1.7605633802816902,3.1690140845070425,0.59879035,0.69959676,0.8326613,0.8266129,tiktok:000203,tiktok,97bd0ab9e34fc1a0becd60954122c5d0d8d8ce12b12fd254baa029edb6835afc
454,4,2.380952380952381,1.5873015873015872,0.06653226,0.038306452,0.07862903,0.7258065,tiktok:000204,tiktok,d7b4bc28eb0cc7130303b8d3a4e8716d8437722ca97fb428e6191980dc556a95
455,4,0.6097560975609756,3.658536585365854,0.5342742,0.55846775,0.73991936,0.29637095,tiktok:000205,tiktok,67b0e441a5ddc2d4f1ffcb075c5e88a4812b44e03a7be81a58682f0b9d87e27f
456,4,0.8,1.6,0.7076613,0.921371,0.7439516,0.8608871,tiktok:000206,tiktok,4053a38a3e3c2ece67bee10c58fbde0e39b68af508123d2dc5599a8ebe9e2ed9
457,4,0.6211180124223602,3.1055900621118013,0.48991936,0.5423387,0.47782257,0.25,tiktok:000207,tiktok,28355b920ccb884867918758ac2c338421a6bd770461faf3f9f7c711eafdb1eb
458,4,1.4836795252225519,1.7804154302670623,0.29637095,0.36491936,0.34475806,0.8891129,tiktok:000208,tiktok,e7c7f2bdd8fd5502eebc213361a21450f644b96d23e22a62d86b8f52fd12718b
459,3,3.206997084548105,3.206997084548105,0.671371,0.68346775,0.5947581,0.921371,tiktok:000209,tiktok,ae1ef9181e26eb2710691f567e5e10046af951da5d02493077185ed25d48575f
460,3,1.2605042016806722,2.9411764705882355,0.2923387,0.31653225,0.4294355,0.83870965,tiktok:000210,tiktok,b51e1e68aeddf0a223cbd8a09631afd038506ac01e10b48e049a4812835ab646
461,3,2.594810379241517,3.592814371257485,0.8971774,0.9455645,0.91935486,0.9072581,tiktok:000211,tiktok,f29fbe67d5c58947b3977a249e96d70174dda6ca38376eaac3565a2541cf13c2
462,4,0.5934718100890207,3.857566765578635,0.08266129,0.16129032,0.054435484,0.5645161,tiktok:000212,tiktok,825da639a29f585845e314bb36c34ef97aee920c029afc0638edc6d0421ebce9
463,4,6.338028169014085,0.704225352112676,0.9858871,0.9939516,0.9798387,0.21169356,tiktok:000213,tiktok,9ce42f6888fc3078bcdd1ea2e4233665c36f6f01cfda881e75192d6e9a65722b
464,2,0.9345794392523364,3.7383177570093458,0.94959676,0.9294355,0.81653225,0.27217743,tiktok:000214,tiktok,bd05afff807ed71ad95e5b66c15e66591bab80912024b74acded03c67e3390ff
465,3,1.910828025477707,3.1847133757961785,0.41129032,0.4092742,0.40524194,0.26008064,tiktok:000215,tiktok,d341f89bceb99bf393a0b51fc46d250ecc846401c1895322031937020c669e00
466,4,2.643171806167401,2.202643171806167,0.34475806,0.43951613,0.33669356,0.8669355,tiktok:000216,tiktok,38534dcaabcb2f9ba41de039a712ef58b3fb3efc873f6903ca9cc26466dac228
467,4,1.1406844106463878,1.520912547528517,0.8608871,0.85685486,0.8326613,0.9939516,tiktok:000217,tiktok,51b1cc873ddfc2fbb58893d6b3b291103c3846dd504201ccc470dc72d24b892a
468,3,2.413793103448276,1.3793103448275863,0.1875,0.5141129,0.24798387,0.68346775,tiktok:000218,tiktok,e8f7a234575e5ec68842c95975cf776ea2700ce46a20c5c73f92678971e5dff8
469,4,1.4705882352941178,1.7156862745098038,0.07459678,0.048387095,0.058467742,0.6169355,tiktok:000219,tiktok,8aa5b5f1a7e041acbb1f1c6f8c36e9bae8e31d071a62075a8a09a881dca87668
470,3,2.2916666666666665,0.4166666666666667,0.31653225,0.38508064,0.25201613,0.9778226,tiktok:000220,tiktok,27059ce09200ff170a95180725b64fe5b0ecb53dd8c306b374a345a35dc36d04
471,4,0.9478672985781991,0.0,0.2641129,0.16129032,0.3125,0.51814514,tiktok:000221,tiktok,3306be75b71508dbc0768ba31cb520f7d702a8a3d5db83f28f2d56d0a5296b69
472,4,0.5025125628140703,1.0050251256281406,0.18346775,0.24798387,0.32862905,0.75403225,tiktok:000222,tiktok,fa0ab6f5a6292eed6772482cb484d0fffed1606d5cc51d5d1dad2a957f20a8c4
473,4,2.0547945205479454,0.0,0.17540322,0.48991936,0.22782259,0.28629032,tiktok:000223,tiktok,1a36a5437c6a26bd8081ec6c565d9e8d07831aee19ca9a16c73806b6673b3a04
474,4,2.3032629558541267,1.5355086372360844,0.5383065,0.65120965,0.5705645,0.97379035,tiktok:000224,tiktok,cfd8ea4765e0a1910027b0a6dd9c54d379b68de4bca3a2322193f42948b848e8
475,4,1.7045454545454546,1.1363636363636365,0.12298387,0.09677419,0.110887095,0.28629032,tiktok:000225,tiktok,c3b83ec3f1109587cb9c36eb850a869185a568a50b241da382ee02328a736e0c
476,4,0.0,0.0,0.11491936,0.028225806,0.11895161,0.008064516,tiktok:000226,tiktok,92d5d65b23c4f2bd7af1ed13c96800f9ddcdd0d97011795f796acd22334de8cc
477,3,2.734375,1.171875,0.3125,0.3044355,0.26008064,0.29637095,tiktok:000227,tiktok,523c4ddee0088af82113536100fd7a4dd4112847f30e5ea932b3590d94761d18
478,4,0.7299270072992701,0.7299270072992701,0.6532258,0.9616935,0.87096775,0.66129035,tiktok:000228,tiktok,4b9ddec891eae36d3c72ca497cc90bc1247c6ebbd1312792bc819863d0848d4f
479,1,0.37593984962406013,5.639097744360902,0.34879032,0.89314514,0.7479839,0.6471774,tiktok:000229,tiktok,1fc8f936abb06798fdb84965d24c3e57886b8a34a3550fb88de86f307a372a36
480,4,2.5316455696202533,5.063291139240507,0.69959676,0.9173387,0.9314516,0.8669355,tiktok:000230,tiktok,aa91e3c4f45793b9bbcd0905214ea6f278c360239dfb7b2d22db9073cc3b3337
481,2,2.7027027027027026,2.1621621621621623,0.070564516,0.1391129,0.15927419,0.23387097,tiktok:000231,tiktok,67a8f5a4bb255933869c3468b3642b66a0879d109e3223aeaeb12a46de7aeaae
482,3,3.0701754385964914,1.7543859649122806,0.10282258,0.07862903,0.13306452,0.3326613,tiktok:000232,tiktok,d8553f44df337339d4a2e2fb306336cf3d80454411aae4d6dc3b78929c12dd7d
483,1,1.1049723756906078,3.314917127071823,0.32862905,0.7157258,0.35685483,0.25,tiktok:000233,tiktok,ed3e2c2dfcdd58db1b8a95c9d1451abac031b672587522274f32750224ee5cbf
484,1,0.9615384615384616,5.288461538461538,0.17137097,0.28024194,0.19959678,0.8125,tiktok:000234,tiktok,620a2d4408bf997f04545647e686d3fe4fc188b4014c980386754ed9e66c30aa
485,3,4.587155963302752,4.587155963302752,0.953629,0.9576613,0.9455645,0.044354837,tiktok:000235,tiktok,38a35a69c7dc6536245de7a2cd34e075a9f87ea3f4e3c92fb7dbf8b3556464e4
486,3,0.6289308176100629,1.2578616352201257,0.2358871,0.30040324,0.21975806,0.3326613,tiktok:000236,tiktok,a6097344c7dea6c27034e1ac38dfbcb13ac61248aaac9f269cf7b46c4d452a9d
487,3,1.646090534979424,2.880658436213992,0.35282257,0.5221774,0.43346775,0.578629,tiktok:000237,tiktok,f63a39be4613aadaf084075747fa5b13381fd9f02ea26d780edddfa40d66cf3d
488,4,1.0638297872340425,0.60790273556231,0.28830644,0.23991935,0.23185484,0.9657258,tiktok:000238,tiktok,6062ef00ded55f54cfdf160d02292b72a5f7287442ecda13167bef6e3754d96d
489,3,2.2900763358778624,0.0,0.006048387,0.022177419,0.014112903,0.19758065,tiktok:000239,tiktok,b6ad5de318ce56d5c4ecf469cacac062eb931c2676c7136e2686d1246e5f4b89
490,4,2.0408163265306123,4.489795918367347,0.3891129,0.2701613,0.2842742,0.35887095,tiktok:000240,tiktok,8aee11cf8da9af9241b0514b319f2d9e128a082bf9b148dca58a2f443eb29ae1
491,4,1.25,3.75,0.49395162,0.48387095,0.4858871,0.47379032,tiktok:000241,tiktok,1508850d41c0fdb672d15a127c9557e7fce248410db88aeabe2f1e160dca690c
492,4,1.5444015444015444,0.3861003861003861,0.01814516,0.06451613,0.006048387,0.27217743,tiktok:000242,tiktok,c6d69ea0440bd65d8ad0f9890add5cd1f0d55a816e1341b4232b6a861c1580d4
493,3,0.6896551724137931,0.6896551724137931,0.63508064,0.5866935,0.5060484,0.47379032,tiktok:000243,tiktok,c12f3c9e35473dddf84c0c14ca1c539dce796bc0f5baf6b1c5c3d5e0cb345de0
494,4,1.048951048951049,1.048951048951049,0.038306452,0.048387095,0.022177419,0.9294355,tiktok:000244,tiktok,891eb4e831809e5db78e93772c0b3eef3a284637bf01655d34064a4bb5cbf75a
495,3,2.108433734939759,0.9036144578313253,0.6391129,0.46774194,0.6189516,0.671371,tiktok:000245,tiktok,1b7f1414f9b97c311eabc458812178ef9c5bd2d8fc9a2cd9080941138aca22c8
496,4,1.550387596899225,0.7751937984496124,0.13508065,0.11895161,0.10282258,0.38104838,tiktok:000246,tiktok,50dd4340d54dae0d4f2cd77601406343a93854e01700c1c1a718665d882e6741
497,4,2.5236593059936907,1.5772870662460567,0.010080645,0.016129032,0.002016129,0.8467742,tiktok:000247,tiktok,91b21a7d5fa8b6a40425abeba8666a7bc1c0091c7a6dbb4a9e58def128c529b8
