condition_a,condition_b,metric,mean_a_minus_b,sample_std_a_minus_b,minimum_a_minus_b,maximum_a_minus_b,condition_a_fold_wins,condition_b_fold_wins,ties,higher_is_better,inferential_test_performed
B_DECISION_TREE,D_FROZEN_MINILM,quadratic_weighted_kappa,-0.23757048575907053,0.17461361197356137,-0.40099501570246976,0.027995305237898616,1,4,0,True,False
B_DECISION_TREE,D_FROZEN_MINILM,accuracy,-0.11736449204803634,0.08335686686201776,-0.20512820512820512,-0.025641025641025605,0,5,0,True,False
B_DECISION_TREE,D_FROZEN_MINILM,weighted_f1,-0.1833643628069282,0.09302347948555942,-0.29647660032275425,-0.06876506684199002,0,5,0,True,False
B_DECISION_TREE,D_FROZEN_MINILM,mean_absolute_error,0.2482635507951964,0.17118523987345638,0.05063291139240511,0.4487179487179488,0,5,0,False,False
B_DECISION_TREE,E_FINETUNED_BERT,quadratic_weighted_kappa,-0.23515169162218524,0.1417944548230055,-0.4407794061248822,-0.06090701692289896,0,5,0,True,False
B_DECISION_TREE,E_FINETUNED_BERT,accuracy,-0.13774748458292763,0.09539315810093352,-0.2179487179487179,0.0,0,4,1,True,False
B_DECISION_TREE,E_FINETUNED_BERT,weighted_f1,-0.17101017989174822,0.10951509538945109,-0.2820711896798853,-0.018848568738077387,0,5,0,True,False
B_DECISION_TREE,E_FINETUNED_BERT,mean_absolute_error,0.24566699123661148,0.16898527754706036,0.06329113924050622,0.4871794871794872,0,5,0,False,False
B_DECISION_TREE,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,0.19244550772530272,0.14262716842200723,0.0152152800258982,0.4104477611940298,5,0,0,True,False
B_DECISION_TREE,BASELINE_MOST_FREQUENT,accuracy,-0.03317104836092176,0.04586863525090422,-0.10256410256410259,0.02564102564102566,1,4,0,True,False
B_DECISION_TREE,BASELINE_MOST_FREQUENT,weighted_f1,0.0779727103933847,0.06286934565956087,-0.0140058055152395,0.1610782380013149,4,1,0,True,False
B_DECISION_TREE,BASELINE_MOST_FREQUENT,mean_absolute_error,-0.16260954235637776,0.17269702331387288,-0.3924050632911392,0.03846153846153855,4,1,0,False,False
B_DECISION_TREE,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.11068192854829126,0.21057207932034094,-0.04077943657007632,0.45698010005632533,2,3,0,True,False
