condition_a,condition_b,metric,observed_a_minus_b,bootstrap_mean_a_minus_b,ci_low,ci_high,confidence_level,valid_resamples,resampling_unit,bootstrap_resamples_requested,bootstrap_seed,higher_is_better
A_RIDGE,D_FROZEN_MINILM,accuracy,0.02020202020202022,0.018994102907184857,-0.1030927835051546,0.14141414141414144,0.95,10000,content_group,10000,42,True
A_RIDGE,E_FINETUNED_BERT,accuracy,0.0,-0.0011235643954867877,-0.11340206185567003,0.11224489795918363,0.95,10000,content_group,10000,42,True
A_RIDGE,BASELINE_MOST_FREQUENT,accuracy,0.15151515151515155,0.15150471562235246,0.030612244897959162,0.26999999999999996,0.95,10000,content_group,10000,42,True
A_RIDGE,BASELINE_STRATIFIED_RANDOM,accuracy,0.26262626262626265,0.2622279131018426,0.13592233009708737,0.38775510204081637,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,A_DECISION_TREE,accuracy,0.12121212121212116,0.12117983373075021,0.009466019417477876,0.23711340206185566,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,B_LOGISTIC_REGRESSION,accuracy,-0.04040404040404044,-0.03981440991443396,-0.13131313131313127,0.05050505050505044,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,B_RIDGE,accuracy,-0.05050505050505055,-0.05011951006739533,-0.13861386138613857,0.030927835051546393,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,B_COMPLEMENT_NB,accuracy,0.0,3.22131262719937e-05,-0.030303030303030276,0.03030303030303033,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,B_DECISION_TREE,accuracy,0.14141414141414138,0.1414945357143707,0.02999999999999997,0.2551020408163265,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,accuracy,-0.01010101010101011,-0.009373060894292677,-0.09278350515463918,0.08000000000000002,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,C_RIDGE,accuracy,0.030303030303030276,0.031126585763621824,-0.0515463917525773,0.12,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,C_COMPLEMENT_NB,accuracy,-0.01010101010101011,-0.010097865695167393,-0.041237113402061876,0.020408163265306145,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,C_DECISION_TREE,accuracy,0.13131313131313127,0.13109609653583243,0.0,0.2626262626262626,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,D_FROZEN_MINILM,accuracy,-0.02020202020202022,-0.02077498705225114,-0.134020618556701,0.09183673469387754,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,E_FINETUNED_BERT,accuracy,-0.04040404040404044,-0.040892654354922786,-0.1515151515151515,0.07,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,accuracy,0.1111111111111111,0.11173562566291644,0.0,0.22448979591836737,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,accuracy,0.2222222222222222,0.22245882314240661,0.101010101010101,0.3434343434343434,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,B_LOGISTIC_REGRESSION,accuracy,-0.1616161616161616,-0.16099424364518417,-0.2828282828282829,-0.04040404040404039,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,B_RIDGE,accuracy,-0.1717171717171717,-0.17129934379814557,-0.2828282828282829,-0.06,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,B_COMPLEMENT_NB,accuracy,-0.12121212121212116,-0.1211476206044782,-0.23469387755102042,-0.010000000000000009,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,B_DECISION_TREE,accuracy,0.02020202020202022,0.020314701983620512,-0.030927835051546365,0.07920792079207922,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,C_LOGISTIC_REGRESSION,accuracy,-0.13131313131313127,-0.13055289462504288,-0.25742574257425743,0.0,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,C_RIDGE,accuracy,-0.09090909090909088,-0.0900532479671284,-0.2121212121212121,0.03030303030303033,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,C_COMPLEMENT_NB,accuracy,-0.13131313131313127,-0.13127769942591758,-0.24489795918367352,-0.010309278350515483,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,C_DECISION_TREE,accuracy,0.01010101010101011,0.009916262805082218,-0.0594059405940594,0.07216494845360827,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,D_FROZEN_MINILM,accuracy,-0.14141414141414138,-0.14195482078300137,-0.26262626262626265,-0.02061855670103091,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,E_FINETUNED_BERT,accuracy,-0.1616161616161616,-0.16207248808567298,-0.27272727272727276,-0.04999999999999999,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,BASELINE_MOST_FREQUENT,accuracy,-0.010101010101010055,-0.009444208067833757,-0.15306122448979592,0.13861386138613857,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,BASELINE_STRATIFIED_RANDOM,accuracy,0.10101010101010105,0.1012789894116564,-0.020000000000000018,0.2222222222222222,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,B_RIDGE,accuracy,-0.01010101010101011,-0.010305100152961372,-0.061224489795918324,0.04081632653061229,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,B_COMPLEMENT_NB,accuracy,0.04040404040404044,0.03984662304070596,-0.04950495049504949,0.13131313131313133,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,B_DECISION_TREE,accuracy,0.18181818181818182,0.1813089456288047,0.0594059405940594,0.30612244897959184,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,C_LOGISTIC_REGRESSION,accuracy,0.03030303030303033,0.03044134902014128,-0.0505050505050505,0.11224489795918369,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,C_RIDGE,accuracy,0.07070707070707072,0.07094099567805578,0.0,0.14709522422830468,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,accuracy,0.03030303030303033,0.029716544219266568,-0.0594059405940594,0.12,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,C_DECISION_TREE,accuracy,0.1717171717171717,0.1709105064502664,0.03060451453308601,0.30927835051546393,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,D_FROZEN_MINILM,accuracy,0.02020202020202022,0.019039422862182822,-0.09278350515463918,0.13265306122448983,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,E_FINETUNED_BERT,accuracy,0.0,-0.0010782444404888235,-0.1224489795918367,0.12121212121212122,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,accuracy,0.15151515151515155,0.1515500355773504,0.02999999999999997,0.2755102040816326,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,accuracy,0.26262626262626265,0.2622732330568406,0.13861386138613863,0.3877551020408163,0.95,10000,content_group,10000,42,True
B_RIDGE,B_COMPLEMENT_NB,accuracy,0.05050505050505055,0.05015172319366733,-0.03960396039603953,0.13861386138613863,0.95,10000,content_group,10000,42,True
B_RIDGE,B_DECISION_TREE,accuracy,0.19191919191919193,0.19161404578176608,0.07920792079207922,0.3092783505154639,0.95,10000,content_group,10000,42,True
B_RIDGE,C_LOGISTIC_REGRESSION,accuracy,0.04040404040404044,0.040746449173102654,-0.04040404040404044,0.12371134020618557,0.95,10000,content_group,10000,42,True
B_RIDGE,C_RIDGE,accuracy,0.08080808080808083,0.08124609583101716,0.0,0.1616161616161616,0.95,10000,content_group,10000,42,True
B_RIDGE,C_COMPLEMENT_NB,accuracy,0.04040404040404044,0.040021644372227945,-0.041237113402061876,0.12371134020618552,0.95,10000,content_group,10000,42,True
B_RIDGE,C_DECISION_TREE,accuracy,0.18181818181818182,0.18121560660322775,0.0505050505050505,0.31313131313131315,0.95,10000,content_group,10000,42,True
B_RIDGE,D_FROZEN_MINILM,accuracy,0.03030303030303033,0.029344523015144192,-0.08163265306122447,0.13999999999999996,0.95,10000,content_group,10000,42,True
B_RIDGE,E_FINETUNED_BERT,accuracy,0.01010101010101011,0.00922685571247255,-0.11224489795918369,0.12871287128712872,0.95,10000,content_group,10000,42,True
B_RIDGE,BASELINE_MOST_FREQUENT,accuracy,0.16161616161616166,0.1618551357303118,0.03960396039603964,0.2884664948453608,0.95,10000,content_group,10000,42,True
B_RIDGE,BASELINE_STRATIFIED_RANDOM,accuracy,0.27272727272727276,0.27257833320980196,0.1515151515151515,0.3921568627450981,0.95,10000,content_group,10000,42,True
B_COMPLEMENT_NB,B_DECISION_TREE,accuracy,0.14141414141414138,0.14146232258809874,0.030000000000000027,0.2551020408163265,0.95,10000,content_group,10000,42,True
B_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,accuracy,-0.01010101010101011,-0.009405274020564673,-0.09708737864077666,0.07999999999999996,0.95,10000,content_group,10000,42,True
B_COMPLEMENT_NB,C_RIDGE,accuracy,0.030303030303030276,0.031094372637349828,-0.05154639175257736,0.11764705882352944,0.95,10000,content_group,10000,42,True
B_COMPLEMENT_NB,C_COMPLEMENT_NB,accuracy,-0.01010101010101011,-0.010130078821439386,-0.030927835051546393,0.0,0.95,10000,content_group,10000,42,True
B_COMPLEMENT_NB,C_DECISION_TREE,accuracy,0.13131313131313127,0.13106388340956043,0.0,0.26262626262626265,0.95,10000,content_group,10000,42,True
B_COMPLEMENT_NB,D_FROZEN_MINILM,accuracy,-0.02020202020202022,-0.020807200178523135,-0.134020618556701,0.09183673469387754,0.95,10000,content_group,10000,42,True
B_COMPLEMENT_NB,E_FINETUNED_BERT,accuracy,-0.04040404040404044,-0.04092486748119478,-0.14432989690721648,0.061855670103092786,0.95,10000,content_group,10000,42,True
B_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,accuracy,0.1111111111111111,0.11170341253664447,-0.010101010101010055,0.22772277227722776,0.95,10000,content_group,10000,42,True
B_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,accuracy,0.2222222222222222,0.2224266100161346,0.101010101010101,0.3434343434343434,0.95,10000,content_group,10000,42,True
B_DECISION_TREE,C_LOGISTIC_REGRESSION,accuracy,-0.1515151515151515,-0.1508675966086634,-0.27835051546391754,-0.020408163265306145,0.95,10000,content_group,10000,42,True
B_DECISION_TREE,C_RIDGE,accuracy,-0.1111111111111111,-0.11036794995074893,-0.23232323232323235,0.01010101010101011,0.95,10000,content_group,10000,42,True
B_DECISION_TREE,C_COMPLEMENT_NB,accuracy,-0.1515151515151515,-0.1515924014095381,-0.26530612244897955,-0.03999999999999998,0.95,10000,content_group,10000,42,True
B_DECISION_TREE,C_DECISION_TREE,accuracy,-0.01010101010101011,-0.010398439178538296,-0.08082869511440924,0.06060606060606061,0.95,10000,content_group,10000,42,True
B_DECISION_TREE,D_FROZEN_MINILM,accuracy,-0.1616161616161616,-0.16226952276662188,-0.27,-0.0594059405940594,0.95,10000,content_group,10000,42,True
B_DECISION_TREE,E_FINETUNED_BERT,accuracy,-0.18181818181818182,-0.1823871900692935,-0.29591836734693877,-0.07,0.95,10000,content_group,10000,42,True
B_DECISION_TREE,BASELINE_MOST_FREQUENT,accuracy,-0.030303030303030276,-0.029758910051454267,-0.16494845360824745,0.10784313725490197,0.95,10000,content_group,10000,42,True
B_DECISION_TREE,BASELINE_STRATIFIED_RANDOM,accuracy,0.08080808080808083,0.0809642874280359,-0.030612244897959218,0.19387755102040818,0.95,10000,content_group,10000,42,True
C_LOGISTIC_REGRESSION,C_RIDGE,accuracy,0.04040404040404039,0.0404996466579145,-0.010204081632653073,0.10000000000000003,0.95,10000,content_group,10000,42,True
C_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,accuracy,0.0,-0.0007248048008747138,-0.0824742268041237,0.08163265306122447,0.95,10000,content_group,10000,42,True
C_LOGISTIC_REGRESSION,C_DECISION_TREE,accuracy,0.14141414141414138,0.1404691574301251,0.0,0.28,0.95,10000,content_group,10000,42,True
C_LOGISTIC_REGRESSION,D_FROZEN_MINILM,accuracy,-0.01010101010101011,-0.011401926157958462,-0.14141414141414144,0.11224489795918369,0.95,10000,content_group,10000,42,True
C_LOGISTIC_REGRESSION,E_FINETUNED_BERT,accuracy,-0.03030303030303033,-0.03151959346063011,-0.16161616161616166,0.09900990099009904,0.95,10000,content_group,10000,42,True
C_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,accuracy,0.12121212121212122,0.12110868655720915,0.00990099009900991,0.23529411764705882,0.95,10000,content_group,10000,42,True
C_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,accuracy,0.23232323232323232,0.2318318840366993,0.12121212121212122,0.3434343434343434,0.95,10000,content_group,10000,42,True
C_RIDGE,C_COMPLEMENT_NB,accuracy,-0.04040404040404039,-0.04122445145878922,-0.1224805386071952,0.040816326530612235,0.95,10000,content_group,10000,42,True
C_RIDGE,C_DECISION_TREE,accuracy,0.101010101010101,0.09996951077221061,-0.030612244897959218,0.2346938775510204,0.95,10000,content_group,10000,42,True
C_RIDGE,D_FROZEN_MINILM,accuracy,-0.0505050505050505,-0.051901572815872966,-0.16831683168316836,0.06122448979591838,0.95,10000,content_group,10000,42,True
C_RIDGE,E_FINETUNED_BERT,accuracy,-0.07070707070707072,-0.07201924011854462,-0.1938775510204082,0.04903174140943488,0.95,10000,content_group,10000,42,True
C_RIDGE,BASELINE_MOST_FREQUENT,accuracy,0.08080808080808083,0.08060903989929463,-0.030927835051546393,0.1938775510204081,0.95,10000,content_group,10000,42,True
C_RIDGE,BASELINE_STRATIFIED_RANDOM,accuracy,0.19191919191919193,0.1913322373787848,0.08000000000000002,0.30303030303030304,0.95,10000,content_group,10000,42,True
C_COMPLEMENT_NB,C_DECISION_TREE,accuracy,0.14141414141414138,0.14119396223099984,0.01010101010101011,0.27272727272727276,0.95,10000,content_group,10000,42,True
C_COMPLEMENT_NB,D_FROZEN_MINILM,accuracy,-0.01010101010101011,-0.01067712135708375,-0.12371134020618552,0.10101010101010105,0.95,10000,content_group,10000,42,True
C_COMPLEMENT_NB,E_FINETUNED_BERT,accuracy,-0.03030303030303033,-0.030794788659755393,-0.13265306122448983,0.07072510822510802,0.95,10000,content_group,10000,42,True
C_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,accuracy,0.12121212121212122,0.12183349135808384,0.0,0.24000000000000002,0.95,10000,content_group,10000,42,True
C_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,accuracy,0.23232323232323232,0.232556688837574,0.1111111111111111,0.3535353535353536,0.95,10000,content_group,10000,42,True
C_DECISION_TREE,D_FROZEN_MINILM,accuracy,-0.1515151515151515,-0.15187108358808357,-0.2727272727272727,-0.03030303030303033,0.95,10000,content_group,10000,42,True
C_DECISION_TREE,E_FINETUNED_BERT,accuracy,-0.1717171717171717,-0.17198875089075522,-0.29591836734693877,-0.041237113402061876,0.95,10000,content_group,10000,42,True
C_DECISION_TREE,BASELINE_MOST_FREQUENT,accuracy,-0.020202020202020166,-0.019360470872915977,-0.163265306122449,0.12871287128712872,0.95,10000,content_group,10000,42,True
C_DECISION_TREE,BASELINE_STRATIFIED_RANDOM,accuracy,0.09090909090909094,0.09136272660657418,-0.03,0.21,0.95,10000,content_group,10000,42,True
D_FROZEN_MINILM,E_FINETUNED_BERT,accuracy,-0.02020202020202022,-0.020117667302671643,-0.13861386138613857,0.09278350515463918,0.95,10000,content_group,10000,42,True
D_FROZEN_MINILM,BASELINE_MOST_FREQUENT,accuracy,0.13131313131313133,0.1325106127151676,0.0,0.2626262626262626,0.95,10000,content_group,10000,42,True
D_FROZEN_MINILM,BASELINE_STRATIFIED_RANDOM,accuracy,0.24242424242424243,0.24323381019465778,0.12121212121212122,0.36734693877551017,0.95,10000,content_group,10000,42,True
E_FINETUNED_BERT,BASELINE_MOST_FREQUENT,accuracy,0.15151515151515155,0.15262828001783924,0.039603960396039584,0.2680412371134021,0.95,10000,content_group,10000,42,True
E_FINETUNED_BERT,BASELINE_STRATIFIED_RANDOM,accuracy,0.26262626262626265,0.2633514774973294,0.14141414141414144,0.3814432989690722,0.95,10000,content_group,10000,42,True
BASELINE_MOST_FREQUENT,BASELINE_STRATIFIED_RANDOM,accuracy,0.1111111111111111,0.11072319747949014,0.009999999999999981,0.21649484536082475,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,A_RIDGE,weighted_f1,-0.0170000050621269,-0.01650476052689021,-0.07513054556822685,0.03672079278763798,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,A_COMPLEMENT_NB,weighted_f1,0.0506955095360892,0.05052650093185004,-0.00897574869476047,0.11483183979091537,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,A_DECISION_TREE,weighted_f1,0.16901187915680665,0.1693479721452097,0.04189830833620362,0.29687271879335086,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,B_LOGISTIC_REGRESSION,weighted_f1,-0.014373669280951129,-0.014181962721572693,-0.08898042782256607,0.059530220375993176,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,B_RIDGE,weighted_f1,-0.01677335010668346,-0.01648235796684902,-0.09495772798122774,0.059265076297843354,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,B_COMPLEMENT_NB,weighted_f1,0.0477441123524599,0.0476727600929349,-0.019003678304790935,0.11725971012801464,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,B_DECISION_TREE,weighted_f1,0.19429327062734303,0.19469529095675844,0.080036778984676,0.31162443622563385,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,C_LOGISTIC_REGRESSION,weighted_f1,0.024174468513485037,0.024728687520589883,-0.06234725369067536,0.11384393680210718,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,C_RIDGE,weighted_f1,0.06112426381440805,0.061810073541414115,-0.02115556122130778,0.14711742496630945,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,weighted_f1,0.03630504636793941,0.03623852353042292,-0.027519825801462578,0.10261020910097375,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,C_DECISION_TREE,weighted_f1,0.18413160352554286,0.18383339305457874,0.04028583549641057,0.3247013965106791,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,D_FROZEN_MINILM,weighted_f1,0.008155998067258197,0.006813664790933012,-0.11101212720017932,0.12049027067753905,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,E_FINETUNED_BERT,weighted_f1,0.01915960852864884,0.017784541839685197,-0.08933934246829885,0.12505646775844803,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,weighted_f1,0.3069584736251403,0.30514271919021047,0.1980235343901937,0.412819540538738,0.95,10000,content_group,10000,42,True
A_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.25424452091118754,0.25414432230260975,0.13589818971545561,0.37161058196949964,0.95,10000,content_group,10000,42,True
A_RIDGE,A_COMPLEMENT_NB,weighted_f1,0.0676955145982161,0.06703126145874025,-0.008002060251754293,0.14896732048599154,0.95,10000,content_group,10000,42,True
A_RIDGE,A_DECISION_TREE,weighted_f1,0.18601188421893355,0.1858527326720999,0.0648085264010024,0.3056495378621727,0.95,10000,content_group,10000,42,True
A_RIDGE,B_LOGISTIC_REGRESSION,weighted_f1,0.0026263357811757704,0.002322797805317513,-0.06366039856651012,0.06709172237926385,0.95,10000,content_group,10000,42,True
A_RIDGE,B_RIDGE,weighted_f1,0.0002266549554434394,2.2402560041188036e-05,-0.07622673899686018,0.07497095713695721,0.95,10000,content_group,10000,42,True
A_RIDGE,B_COMPLEMENT_NB,weighted_f1,0.0647441174145868,0.0641775206198251,-0.00891896354094249,0.14251996090585634,0.95,10000,content_group,10000,42,True
A_RIDGE,B_DECISION_TREE,weighted_f1,0.21129327568946993,0.21120005148364868,0.08985124738565739,0.33353940118714454,0.95,10000,content_group,10000,42,True
A_RIDGE,C_LOGISTIC_REGRESSION,weighted_f1,0.041174473575611936,0.04123344804748009,-0.03297810462065696,0.11678794712515983,0.95,10000,content_group,10000,42,True
A_RIDGE,C_RIDGE,weighted_f1,0.07812426887653495,0.07831483406830432,0.009078074504007608,0.15376748564893178,0.95,10000,content_group,10000,42,True
A_RIDGE,C_COMPLEMENT_NB,weighted_f1,0.05330505143006631,0.05274328405731312,-0.01754579219488236,0.12833144760580817,0.95,10000,content_group,10000,42,True
A_RIDGE,C_DECISION_TREE,weighted_f1,0.20113160858766976,0.20033815358146898,0.05713172094734538,0.3392816181927115,0.95,10000,content_group,10000,42,True
A_RIDGE,D_FROZEN_MINILM,weighted_f1,0.025156003129385096,0.02331842531782322,-0.10132376722964669,0.14737668967504297,0.95,10000,content_group,10000,42,True
A_RIDGE,E_FINETUNED_BERT,weighted_f1,0.03615961359077574,0.0342893023665754,-0.07810821177152229,0.14772411481459882,0.95,10000,content_group,10000,42,True
A_RIDGE,BASELINE_MOST_FREQUENT,weighted_f1,0.3239584786872671,0.3216474797171007,0.21119518492114536,0.4295691141326137,0.95,10000,content_group,10000,42,True
A_RIDGE,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.2712445259733144,0.2706490828294999,0.14902768657595128,0.3914218327563128,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,A_DECISION_TREE,weighted_f1,0.11831636962071745,0.11882147121335966,-0.0019764338671672903,0.24224319763313693,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,B_LOGISTIC_REGRESSION,weighted_f1,-0.06506917881704033,-0.06470846365342273,-0.1586497777905071,0.026559962263123623,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,B_RIDGE,weighted_f1,-0.06746885964277266,-0.06700885889869905,-0.1572699040998205,0.018563170594020757,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,B_COMPLEMENT_NB,weighted_f1,-0.0029513971836293007,-0.0028537408389151322,-0.0382315129848438,0.027044504368084137,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,B_DECISION_TREE,weighted_f1,0.14359776109125383,0.1441687900249084,0.032155949431155906,0.25685242787308243,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,weighted_f1,-0.026521041022604164,-0.025797813411260147,-0.11597262909487141,0.0647707016872483,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,C_RIDGE,weighted_f1,0.010428754278318852,0.01128357260956408,-0.07681093325851947,0.09866883954882398,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,C_COMPLEMENT_NB,weighted_f1,-0.014390463168149792,-0.01428797740142711,-0.0562835150193658,0.02052460738685019,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,C_DECISION_TREE,weighted_f1,0.13343609398945366,0.13330689212272873,-0.00691286085909658,0.27251809452100945,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,D_FROZEN_MINILM,weighted_f1,-0.042539511468831004,-0.04371283614091702,-0.1624949367070559,0.07541923258986984,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,E_FINETUNED_BERT,weighted_f1,-0.03153590100744036,-0.03274195909216484,-0.14639778285093544,0.08252696420213135,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,weighted_f1,0.256262964089051,0.25461621825836045,0.14663096305120435,0.3647407000077294,0.95,10000,content_group,10000,42,True
A_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.20354901137509832,0.20361782137075968,0.08153948547417672,0.32330686330784436,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,B_LOGISTIC_REGRESSION,weighted_f1,-0.18338554843775778,-0.18352993486678237,-0.30517984361637424,-0.06361195978763341,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,B_RIDGE,weighted_f1,-0.18578522926349011,-0.1858303301120587,-0.29744130389962803,-0.07496804452166618,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,B_COMPLEMENT_NB,weighted_f1,-0.12126776680434675,-0.12167521205227479,-0.23967953824452568,-0.004889903451643195,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,B_DECISION_TREE,weighted_f1,0.025281391470536374,0.025347318811548756,-0.04074051421426458,0.09197612826040974,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,C_LOGISTIC_REGRESSION,weighted_f1,-0.14483741064332162,-0.1446192846246198,-0.27237903659419616,-0.01529550572321695,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,C_RIDGE,weighted_f1,-0.1078876153423986,-0.10753789860379556,-0.22589920960477328,0.011952803933367303,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,C_COMPLEMENT_NB,weighted_f1,-0.13270683278886725,-0.13310944861478677,-0.2534782363333154,-0.014200151946377342,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,C_DECISION_TREE,weighted_f1,0.01511972436873621,0.014485420909369072,-0.06756971002483418,0.09694644106836606,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,D_FROZEN_MINILM,weighted_f1,-0.16085588108954846,-0.16253430735427668,-0.2866052337336697,-0.041005395059856384,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,E_FINETUNED_BERT,weighted_f1,-0.1498522706281578,-0.1515634303055245,-0.2766653490664384,-0.027291126336146627,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,BASELINE_MOST_FREQUENT,weighted_f1,0.1379465944683336,0.13579474704500083,-0.004762202721820813,0.2731494589940268,0.95,10000,content_group,10000,42,True
A_DECISION_TREE,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.08523264175438086,0.08479635015740003,-0.03926596772107919,0.20779127146072235,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,B_RIDGE,weighted_f1,-0.002399680825732331,-0.0023003952452763246,-0.052743278920038945,0.05001214862535563,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,B_COMPLEMENT_NB,weighted_f1,0.06211778163341103,0.06185472281450759,-0.024959491235013676,0.15349834045626282,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,B_DECISION_TREE,weighted_f1,0.20866693990829416,0.20887725367833113,0.08548357654204673,0.3318482744645008,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,C_LOGISTIC_REGRESSION,weighted_f1,0.038548137794436166,0.03891065024216258,-0.03795563974599143,0.1189600172560652,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,C_RIDGE,weighted_f1,0.07549793309535918,0.07599203626298681,0.005813209577555796,0.15046465591479566,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,weighted_f1,0.05067871564889054,0.05042048625199561,-0.035726494333853345,0.13897335872322197,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,C_DECISION_TREE,weighted_f1,0.198505272806494,0.19801535577615145,0.05802212084745725,0.33849635082570373,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,D_FROZEN_MINILM,weighted_f1,0.022529667348209326,0.020995627512505707,-0.09476724792791881,0.13713326939245374,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,E_FINETUNED_BERT,weighted_f1,0.03353327780959997,0.031966504561257894,-0.08891035445202755,0.15485924453496872,0.95,10000,content_group,10000,42,True
B_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,weighted_f1,0.32133214290609136,0.3193246819117832,0.20149434102148694,0.433134055526303,0.95,10000,content_group,10000,42,True
